en,es
"Hal is here, so I think we owe it to him as well as yourself to disabuse you of that last image.","Hal está aqu, as que creo que lo debemos a él como a ti mismo desabusar de esa ltima imagen."
And I'll close it there.,Y lo cerré all.
"On behalf of Hal and myself, I wish all the best to your present and future selves.","En nombre de Hal y yo, deseo todo lo mejor para tu s mismo presente y futuro."
Thank you.,Gracias.
"A few years ago, a student came up to me after the second day of my class on parenting and child development.","Hace unos aos, un estudiante me acercó después del segundo da de mi clase sobre crianza y desarrollo infantil."
"A few years ago, a student came up to me after the second day of my class on parenting and child development.She hesitated for a second and then she confessed, ""I'm really interested in this material, but I was hoping your class would help me to become a b","Hace unos aos, una estudiante me acercó después del segundo da de mi clase sobre la crianza y el desarrollo infantil.Ella reticó por un segundo y luego confesó: ""Estoy muy interesada en este material, pero esperaba que su clase me ayudara a convertirme en una b b."
We were going to talk about how parents do not have control in shaping who their children become.,Voyamos a hablar de cómo los padres no tienen control en formación de quiénes se convierten sus hijos.
She jumped to the conclusion that my class wouldn't help her.,Ella salió a la conclusión de que mi clase no la ayudara.
I was caught off guard.,Me atraparon de la guardia.
"Would confronting the science of parenting and child development, not be relevant to being a good parent?","Confrontara la ciencia de la crianza y el desarrollo infantil, no sera relevante para ser un buen padre?"
I hope that my class changed her mind.,Espero que mi clase cambió su mente.
"Parents want what's best for their children, young and old parents, rich and poor, married and divorced.","Los padres quieren lo mejor para sus hijos, los padres jóvenes y viejos, ricos y pobres, casados y divorcados."
"And parenting books promise to show how to achieve the best outcomes, to address the difficult decisions that parents face every day and in the process, to reveal why each of us turned out the way we did.","Y los libros de crianza prometen mostrar cómo lograr los mejores resultados, abordar las decisiones difciles que enfrentan los padres todos los das y en el proceso, revelar por qué cada uno de nosotros resultó como lo hicimos."
The problem is that parenting books send conflicting messages.,El problema es que los libros de crianza envan mensajes conflictos.
Tiger parenting or free-range parenting?,Las crianzas tigres o las crianzas libres?
"Parent like the Dutch to raise the happiest kids in the world or like the Germans, to raise self-reliant children?","Parencian como los holandeses para criar a los nios más felices del mundo o como los alemanes, para criar nios autosuficientes?"
"The one consistent message is that if your child isn't succeeding, you're doing something wrong.","El nico mensaje consistente es que si tu hijo no tiene éxito, estás haciendo algo mal."
"There's good news, though.","Hay buenas noticias, sin embargo."
The science supports a totally different message that is ultimately empowering.,La ciencia apoya un mensaje totalmente diferente que en ltima instancia es poder.
Trying to predict how a child will turn out based on choices made by the parents is like trying to predict a hurricane from the flap of a butterfly's wings.,Tratar de predecir cómo resultará un nio basado en las elecciones hechas por los padres es como tratar de predecir un huracán de la ala de un papillo.
"Do you know the butterfly, the proverbial one, that flaps its wings in China, perturbing the atmosphere just enough to shift wind currents that make their way to the skies over tropical white beaches intensifying the water evaporating from the ocean in a s","Saben que el papillo, el proverbial, que arroja sus alas en China, perturbando la atmósfera lo suficientemente para cambiar corrientes de viento que hacen camino hacia los cielos sobre las playas blancas tropicales intensificando el agua que se evapora desde el océano en una s."
"If you are a parent, you are the butterfly flapping your wings.","Si eres un padre, eres el papillon que arroja las alas."
"Your child is the hurricane, a breathtaking force of nature.","Su hijo es el huracán, una fuerza increble de la naturaleza."
"You will shape the person your child becomes like the butterfly shapes the hurricane in complex, seemingly unpredictable but powerful ways.The hurricane wouldn't exist without the butterfly.""Wait,"" you might ask, what about all the successful parents with ","Uds.formarán a la persona que tu hijo se vuelve como si el huracan forma el huracan de maneras complejas, aparentemente impredecibles, pero poderosas.El huracan no existira sin el huracan.""Pueden preguntar, qué pasa con todos los padres exitosos con ellos?"
"But children can be shaped by many forces that are often intertwined, like successful parents, successful genes, successful peers and a culture of success that they grow up in.","Pero los nios pueden formarse por muchas fuerzas que a menudo están entrelacados, como padres exitosos, genes exitosos, compaeros exitosos y una cultura de éxito en la que crecen."
"This can make it hard to know which forces influence who children become.""OK,"" you might think, ""yes, it's hard to pull apart all these possible forces, but we can make pretty good guesses about the importance of parents.""Perhaps.","Esto puede hacer difcil saber cuáles fuerzas influyen en quiénes se convierten los nios.""Bueno"", podran pensar, ""s, es difcil desapar todas estas fuerzas posibles, pero podemos hacer buenas adivinaciones sobre la importancia de los padres"".Quizá."
"Well, how many of you know how a bicycle works?","Bueno, cuántos de Uds.saben cómo funciona una bicicleta?"
"Right, you've seen people riding bikes, maybe you've ridden one yourself or even tried to teach someone else how to do it.","Bien, han visto gente corriendo bicicletas, tal vez han corrido una o incluso tratado de ensear a alguien más cómo hacerlo."
"Just like parenting -- you've seen people doing it, maybe you've done it yourself or even tried to teach someone else how to do it.","Al igual que la crianza, han visto a la gente haciendo eso, quizás lo han hecho a s mismo o incluso tratar de ensear a alguien más cómo hacerlo."
We can feel confident about what we know.,Podemos sentirnos confiados en lo que sabemos.
"When we say we know how a bicycle works, we think we have something in our heads like this.","Cuando decimos que sabemos cómo funciona una bicicleta, creemos que tenemos algo en nuestras cabezas como esto."
Something that relates the pedals to the chain and to the wheels.,Algo que relaciona los pedales con la cadena y con las giras.
"But when you ask people to explain how a bicycle works, they produce drawings like this.","Pero cuando le preguntan a la gente que explica cómo funciona una bicicleta, producen dibujos como esto."
And like this.,Y as.
 People have no idea how bicycles work.,La gente no tiene idea de cómo funcionan las bicicletas.
"Or zippers or rainbows, or even topics they argue passionately about.","O rincones, arcos, o incluso temas sobre los que argumentan apasionadamente."
"When you push people to explain how these things work, they usually can't.","Cuando impulsas a la gente a explicar cómo funcionan estas cosas, normalmente no pueden."
"Just caring about something, like parenting, or feeling confident about it, doesn't guarantee that we understand it.","Solo preocuparse por algo, como la crianza, o sentirse confiado en ello, no garantiza que lo entendemos."
"And everyone can't possibly be right about how parenting works, given how wildly beliefs have varied.","Y todos no pueden tener razón sobre cómo funciona la crianza, teniendo cuenta de las creencias variadas."
"Mothers in a hunter-gatherer society regretted when their children cut themselves themselves while playing with knives, but they thought the cuts were worth the freedom to explore.","Las madres en una sociedad de bsquedores y recolectores regretaron cuando sus hijos se cortaron mientras jugando con cuchillos, pero pensaron que las cortas valan la libertad de explorar."
"Even within one society like ours, parenting wasn't a common term until the 1970s.","Incluso en una sociedad como la nuestra, la crianza no era un término comn hasta los aos 70."
"Before then, parents weren't viewed as active shapers of children's futures.","Antes de entonces, los padres no fueron vistos como formarios activos del futuro de los nios."
"Years from now, people may look back on today's views and feel just as amazed as we feel when hearing about other times and places.","Aos de aos, la gente puede mirar las vueltas de hoy y sentirse tan sorprendente como nos sentimos cuando escuchamos sobre otras veces y lugares."
"The science could help parents, and potential parents like my student, to understand how they actually shape who their children become.","La ciencia podra ayudar a los padres, y a los padres potenciales como mi estudiante, a entender cómo forman realmente a quién se convierten sus hijos."
Millions of children have been studied to disentangle all those shaping forces that are usually intertwined.,Se ha estudiado millones de nios para desencubrir todas esas fuerzas de formación que normalmente están entrelacadas.
"These studies follow identical twins and fraternal twins and plain old siblings growing up together or adopted and raised apart.And it turns out that growing up in the same home does not make children noticeably more alike in how successful they are, or ho","Estos estudios seguirán a gemelos idénticos, gemelos fraternales y hermanos viejos idénticos creciendo juntos o adoptados y criados separado.Y resulta que crecer en el mismo hogar no hace a los nios más iguales en lo exitoso que son, o hoy."
"On the one hand, these findings seem unbelievable.","Por un lado, estos hallazgos parecen increbles."
Think about all the ways that parents differ from home to home and how often they argue and whether they helicopter and how much they shower their children with love.,Piensen en todas las formas en que los padres diferencian de casa a casa y cuán frecuencia discuten y si eléctrico y cuánto dujan a sus hijos con amor.
You would think that would matter enough to make children growing up in the same home more alike than if they had been raised apart.,Pensaran que eso importara suficientemente para hacer que los nios que crecen en el mismo hogar sean más iguales que si hubieran sido criados.
But it doesn't.,Pero no lo hace.
"In 2015, a meta analysis, a study of studies, found this pattern across thousands of studies following over 14 million twin pairs across 39 countries.They measured over 17,000 outcomes.And the researchers concluded that every single one of those outcomes i","En 2015, un metaanálisis, un estudio de estudios, encontró este patrón en miles de estudios después de más de 14 millones de parejas gemejas en 39 pases.Mejoraron más de 17 000 resultados.Y los investigadores concluyeron que cada uno de esos resultados i."
So genes influence who children become.,Los genes influyen en quiénes se convierten los nios.
But genes didn't explain everything.,Pero los genes no explicaron todo.
"The environment mattered too, just something in the environment that didn't shape children growing up in the same home to be more alike.","El entorno también importaba, solo algo en el entorno que no forma a los nios que crecen en el mismo hogar para ser más iguales."
Some people have looked at these findings and concluded that parenting doesn't matter.,Algunas personas han analizado estos resultados y han concluido que la crianza no importa.
"That you would have become the same person you are today, regardless of who raised you.","Que se habra convertido en la misma persona que eres hoy, independientemente de quién te crió."
"On the other hand, and really, I should say on the other hands, because there are many caveats to that story, but I'll focus on one.","Por otro lado, y realmente, debera decir sobre las otras manos, porque hay muchas prejuicios a esa historia, pero me enfocaré en una."
"On the other hand, these findings are not all that shocking.","Por otro lado, estos hallazgos no son todo tan alarmantes."
If you think about how the same parent could shape different children in different ways.,Si piensan en cómo el mismo padre podra formar diferentes hijos de diferentes maneras.
One child might find it helpful when her mother provides structure.,Un nio puede encontrarlo til cuando su madre ofrece estructura.
Her sister might find it's stifling.One child might think his parents are caring when they ask questions about his friends.His brother might think they're being nosy.,Su hermana podra encontrar que es asombrosa.Un nio podra pensar que sus padres están cuidadosos cuando hacen preguntas sobre sus amigos.Su hermano podra pensar que están siendo osos.
"One child might view a divorce as a tragedy, while his sister sees it as a relief.","Un nio puede ver un divorcio como una tragedia, mientras que su hermana lo ve como un alivio."
"Same event, different experience.","Mismo evento, diferente experiencia."
"My husband and I experienced this concept 20 years ago when we were 30,000 feet over the Atlantic, flying from Chicago to Stockholm to work on a research project.","Mi esposo y yo experimentábamos este concepto hace 20 aos cuando estábamos 30 m de sobre el Atlántico, volando de Chicago a Stockholm para trabajar en un proyecto de investigación."
"The flight attendants were clearing the dinner trays, people were getting ready to sleep.","Los asistentes de vuelo cerraron las cajas de cena, la gente se preparaba para dormir."
We hit a patch of bumpy air and a bunch of teenagers whooped in excitement.,Tomábamos un agujero de aire agujero y un montón de adolescentes emocionadas.
"Then all of a sudden, the plane was plummeting, children and food carts hit the ceiling.","Después, de repente, el avión estaba cayendo, los nios y las cartas de comida golpearon el techo."
"The plane seemed to stabilize, but then plummeted again.","El avión pareca estabilizarse, pero luego se hizo de nuevo."
"The ceiling panels flew up into their compartments from the force, revealing wiring inside.",Los paneles del cuerpo se volvieron a sus compartimentos desde la fuerza revelando el wiring dentro.
Debris came crumbling down on us.,Los debrios nos escaparon.
People were screaming and sobbing.,La gente estaba gritando y molestando.
The plane plummeted again.,El avión se hizo de nuevo.
"After an eternity, the pilot came on and announced, ""We don't know what that was.","Después de una eternidad, el piloto vino y anunció: ""No sabemos qué era eso."
"We don't know what's coming.Stay in your seats.""My husband came away from that experience feeling like planes are incredibly safe.","No sabemos qué está venir.Seen en tus asientos"".Mi esposo salió de esa experiencia sentir que los aviones son increblemente seguros."
 The airline sent a letter informing us that we hadn't simply been falling across those thousands of feet of clear air turbulence.,La lnea envió una carta que nos informó que no habamos cado en esos miles de metros de turbulencias de aire claras.
The plane had been subjected to forces greater than 2G.,El avión haba sido sujeto a fuerzas mayores de 2G.
We learned that planes can withstand forces many times larger.,Aprendimos que los aviones pueden resistir fuerzas muchas veces más grandes.
So my husband feels safe flying.,Mi esposo se siente seguro volando.
He seems genuinely baffled by how anyone could feel otherwise.,Parece realmente desconcertado por cómo alguien pudiera sentirse de lo contrario.
"I get that concept, but only in the abstract.","Obtuve ese concepto, pero solo en el abstracto."
"I've never been able to fly the same way since.Same event, different experience.","Nunca he pudo volar de la misma manera desde entonces.El mismo evento, diferente experiencia."
"Just because an event doesn't shape people in the same way, that doesn't mean it had no effect.","Solo porque un evento no forma a la gente de la misma manera, eso no significa que no tena efecto."
"Your parenting could be shaping your children, just not in ways that lead them to become more alike.","Su crianza podra formar a sus hijos, simplemente no de maneras que los llevan a ser más iguales."
"Your parenting could be leading your first child to become more serious, your second child to become more relaxed.","Su crianza podra conducir a su primer hijo a ser más serio, a su segundo hijo a ser más relajado."
"Your first child to want to be like you, your second child to want to be nothing like you.","El primer hijo que quiere ser como Uds., el segundo hijo que no quiere ser nada como Uds."
You are flapping your butterfly wings to your hurricane children.,Estás arrojando las alas de los huracanes a sus hijos.
This isn't how we typically think about parenting.,As no es como tpicamente pensamos sobre la crianza.
It doesn't make for simple advice.,No hace consejos simples.
"How could parenting books tell people how to raise successful, happy, self-reliant children, if the same parenting can lead to different outcomes for children in the same home?At this point, you might be thinking, like students in my class sometimes say, ""","Cómo pueden los libros de crianza decirle a la gente cómo criar nios exitosos, felices y autosuficientes, si la misma crianza puede llevar a diferentes resultados para los nios en el mismo hogar?En este punto, pueden estar pensando, como a veces los estudiantes de mi clase dicen: """
"And maybe it's not worth studying because it's too complicated.""","Y quizá no vale la pena estudiar porque es demasiado complicado""."
But meaning can be made from chaos.,Pero el significado puede ser hecho del caos.
"Scientists now understand how babies go from these apparent lumps to become walking, talking, thinking, social independent beings.","Los cientficos ahora entienden cómo los bebés pasan de estos aparentemente a llegar a caminar, hablar, pensar, seres sociales independientes."
"They understand this process well enough to intervene, to test newborns, for example, and treat them for a genetic condition that used to lead to mental retardation.","Entienden este proceso suficientemente bien para intervenir, para probar a los nios, por ejemplo, y tratarlos por una condición genética que sola llevar a un retardado mental."
Scientists are developing ever more sophisticated understanding of how parents could shape their children's futures.,Los cientficos están desarrollando un entendimiento cada vez más sofisticado sobre cómo los padres podran formar el futuro de sus hijos.
Science can tell us a lot.,La ciencia nos puede decir mucho.
But it will never tell us everything.,Pero nunca nos dirá todo.
So what can we do with this?,"Entonces, qué podemos hacer con esto?"
"First, know that parents matter.","Primero, sabe que los padres importan."
"That might seem obvious, but smart people are arguing otherwise, and what seems obvious is not always true, as we've seen.","Eso puede parecer obvio, pero la gente inteligente argumenta contrario, y lo que parece obvio no siempre es cierto, como hemos visto."
"Second, know that how parents matter is complex and difficult to predict.","Segundo, sabe que cómo importan los padres es complejo y difcil de predecir."
"For anyone who has ever been a parent, stop blaming yourself, as if you are in control of your child's path.","Para cualquiera que ha sido padre, dejen de culparse a ti mismo, como si estás controlando el camino de tu hijo."
"You have influence, but you don't have control.","Tienen influencia, pero no tienen control."
"For anyone who has ever been a child, stop blaming your parents.","Para cualquiera que ha sido nio, dejen de culpar a sus padres."
 At least for the idea that you are defined by them.,Al menos por la idea de que estás definido por ellos.
Stop blaming other parents.,Dejen de culpar a otros padres.
A recent survey of thousands of parents revealed that 90 percent of mothers and 85 percent of fathers feel judged.,Una encuesta reciente de miles de padres reveló que el 90 % de las madres y el 85 % de los padres se sienten juzgados.
Close to half feel judged all the time or nearly all the time by people they know and by complete strangers.,Casi la mitad se sienten juzgados todo el tiempo o casi todo el tiempo por personas conocidas y por completos extraos.
These judgments probably don't reflect what's best for the kids.,Estos juicios probablemente no reflejan lo mejor para los nios.
"How could they, given how profoundly parenting has varied around the world and across time?And given how the same parents can shape children under the same roof in such different ways.Even when parents try their best, they can't satisfy everybody.","Cómo podran, dándole qué profundamente la crianza ha variado en todo el mundo y en el tiempo?Y dándole cómo los mismos padres pueden formar a los nios bajo el mismo techo de maneras tan diferentes.Incluso cuando los padres intentan su mejor, no pueden satisfacer a todos."
There's only so much time.,Solo hay mucho tiempo.
This is especially true for dragon parents.,Esto es especialmente cierto para los padres de dragons.
"The author, Emily Rapp, came up with this term after her baby was diagnosed with Tay-Sachs disease.","La autora, Emily Rapp, encontró este término después de que su bebé se diagnosticó con la enfermedad de Tay-Sachs."
She knew then that Ronan would never walk or talk.,Saba entonces que Ronan nunca caminara o hablara.
He would likely die before turning four.,Probablemente morira antes de cumplir cuatro aos.
I did not know that this could also be the fate of my firstborn son.,No saba que este también podra ser el destino de mi hijo infancia.
He was born with a condition that prevents the intestine from absorbing nutrients or water for the body.,Naca con una condición que evita que el intestino absorbe nutrientes o agua para el cuerpo.
It affects one in five million babies.,Afecta uno de cada cinco millones de bebés.
One in five million.,Uno de cada cinco millones.
It is so rare that one doctor felt confident telling us that we would be screwed if that's what our baby had.,Es tan raro que un médico se senta confiado diciendo que estaramos engaados si eso era lo que tena nuestro bebé.
He was the one who had to break the news to us later.,Era el que tuvo que romper las noticias después.
"Dragon parents have a lot to say about parenting, even though they know their children will die young, or in my case, even if we have no idea whether our babies will live.Emily Rapp wrote, ""We will not launch our children into a bright and promising future","Los padres dragons tienen mucho que decir sobre la crianza, aunque saben que sus hijos morirán joven, o en mi caso, incluso si no tenemos idea de si nuestros bebés vivirán.Emily Rapp escribió: ""No lanzarámos a nuestros hijos a un futuro brillante y prometedor."
"We are dragon parents, fierce and loyal and loving as hell.","Somos padres de dragons, ferorosos, leyos y amables como infierno."
"Our experiences have taught us how to parent for the here and now, for the sake of parenting, for the humanity implicit in the act itself.","Nuestras experiencias nos han enseado a padrer por aqu y ahora, por el bien de la padre, por la humanidad implcita en el acto mismo."
"Parenting, I've come to understand, is about loving my child today, now.","La crianza, he llegado a entender, se trata de amar a mi hijo hoy, ahora."
"In fact, for any parent anywhere, that's all there is.","De hecho, para cualquier padre en cualquier lugar, eso es todo lo que existe."
I had thought that my expertise in child development would help prepare me for becoming a parent.,Pensé que mi experiencia en el desarrollo infantil me ayudara a prepararme para convertirme en padre.
"Instead, becoming a parent helped me to see the science in a whole new light.","En cambio, convertirme en padre me ayudó a ver la ciencia en una nueva luz."
"So third, appreciate how powerful the moments can be because of what they mean for you and your child right now, not because of what they mean for your child long term, which you do not know.The activist Andrew Solomon noted, ""Though many of us take pride ","Entonces, tercero, aprecian lo poderoso que pueden ser los momentos por lo que significan para ti y tu hijo ahora mismo, no por lo que significan para tu hijo a largo plazo, lo que no saben.El activista Andrew Solomon notó: ""Muchos de nosotros tomamos orgullo."
If we can embrace the complexity of our children's development that can transform how we approach those parenting decisions we face each day and empower us to realize how much more there is to having a child than trying to shape a specific outcome.,"Si podemos aceptar la complejidad del desarrollo de nuestros hijos, podemos transformar cómo abordamos esas decisiones parentales que enfrentamos cada da y podernos darnos cuenta de lo mucho más que hay para tener un hijo que tratar de formar un resultado especfico."
"So much more, which I appreciate every day in moments with my firstborn son, who is thriving and with his younger brother and the unique paths they are taking.","Mucho más, que agradezco todos los das en momentos con mi hijo de primer nio, que está prosperando y con su hermano más joven y los caminos nicos que están tomando."
We are not screwed.,No estamos enfermados.
" The science of parents and children, butterflies and their hurricanes, can free people to focus on what is most important and meaningful in our lives.","La ciencia de padres y nios, papeles y sus huracanes, puede liberar a la gente a centrarse en lo que es más importante y significativo en nuestras vidas."
This can make the experience of being a parent and the experience of having been a child more realistic and satisfying for everyone involved.,Esto puede hacer la experiencia de ser padre y la experiencia de haber sido un nio más realista y satisfactoria para todos los involucrados.
"And that, I think, is very relevant to being a good parent.","Y eso, creo, es muy relevante para ser buen padre."
"As an actor, I get scripts and it's my job to stay on script, to say my lines and bring to life a character that someone else wrote.","Como actor, tengo guiones y es mi trabajo permanecer en guiones, decir mis lneas y llevar a vida un personaje que alguien más escribió."
"Over the course of my career, I've had the great honor playing some of the greatest male role models ever represented on television.You might recognize me as ""Male Escort #1."" ""Photographer Date Rapist,"" ""Shirtless Date Rapist"" from the award-winning ""Spri","Durante mi carrera, he tenido el gran honor jugando algunos de los mejores modelos masculinos representados en la televisión.Podran reconocerme como ""Escorta de mujeres #1"". ""Futógrafo vctima de das"", ""Vctima de das sin cama"" del premio ""Spri"""
" ""Shirtless Medical Student,"" ""Shirtless Steroid-Using Con Man"" and, in my most well-known role, as Rafael.","""Estudiante médico sin camisas"", ""Conhombre sin camisas"" y, en mi papel más conocido, como Rafael."
" A brooding, reformed playboy who falls for, of all things, a virgin, and who is only occasionally shirtless.","Un nio de juegos reformado que cae por, de todas las cosas, un vgeno, y que solo a veces sin camiseta."
" Now, these roles don't represent the kind of man I am in my real life, but that's what I love about acting.","Estos roles no representan el tipo de hombre que soy en mi vida real, pero eso es lo que me encanta de actuar."
I get to live inside characters very different than myself.,Lo tengo a vivir dentro de personajes muy diferentes a m mismo.
"But every time I got one of these roles, I was surprised, because most of the men I play ooze machismo, charisma and power, and when I look in the mirror, that's just not how I see myself.","Pero cada vez que obtuve uno de estos roles, me sorprendió, porque la mayora de los hombres que juego obtengan machismo, carismo y poder, y cuando miro en el espejo, eso no es como me veo."
"But it was how Hollywood saw me, and over time, I noticed a parallel between the roles I would play as a man both on-screen and off.I've been pretending to be a man that I'm not my entire life.I've been pretending to be strong when I felt weak, confident w","Pero fue como Hollywood me vio, y con el tiempo, noté una paralela entre los roles que yo jugara como hombre tanto en la pantalla como en el lugar.He estado pretendiendo ser un hombre que no soy toda mi vida.He estado pretendiendo ser fuerte cuando me senta débil, confiado en eso."
"I think for the most part I've just been kind of putting on a show, but I'm tired of performing.","Creo que en general he estado poniendo un programa, pero estoy cansada de interpretar."
And I can tell you right now that it is exhausting trying to be man enough for everyone all the time.,Y puedo decirles ahora mismo que es agotador tratar de ser suficientemente hombre para todo el tiempo.
Now -- right?,Ahora... verdad?
 My brother heard that.,Mi hermano lo escuchó.
"Now, for as long as I can remember, I've been told the kind of man that I should grow up to be.","Ahora, durante el tiempo que puedo recordar, me han dicho el tipo de hombre que debera crecer."
"As a boy, all I wanted was to be accepted and liked by the other boys, but that acceptance meant I had to acquire this almost disgusted view of the feminine, and since we were told that feminine is the opposite of masculine, I either had to reject embodyin","Como nio, todo lo que quera ser aceptado y gustado por los otros nios, pero esa aceptación significaba que tena que adquirir esta visión casi desconcertada del femenino, y ya que nos dijeron que el femenino es lo contrario del masculino, obtena que rechazar la incorporación."
This is the script that we've been given.,Este es el guión que nos han dado.
Right?,Verdad?
"Girls are weak, and boys are strong.","Las nias son débiles, y los chicos son fuertes."
"This is what's being subconsciously communicated to hundreds of millions of young boys and girls all over the world, just like it was with me.","Esto es lo que se comunica conscientemente a cientos de millones de jóvenes y nias de todo el mundo, como si fue conmigo."
"Well, I came here today to say, as a man that this is wrong, this is toxic, and it has to end.","Bueno, vengo aqu hoy para decir, como hombre, que esto está mal, es tóxico, y tiene que terminar."
" Now, I'm not here to give a history lesson.",No estoy aqu para dar una lección de historia.
"We likely all know how we got here, OK?","Probablemente todos sabemos cómo llegamos aqu, de acuerdo?"
"But I'm just a guy that woke up after 30 years and realized that I was living in a state of conflict, conflict with who I feel I am in my core and conflict with who the world tells me as a man I should be.But I don't have a desire to fit into the current b","Pero soy un tipo que me despertó después de 30 aos y me di cuenta de que estaba viviendo en un estado de conflicto, conflicto con quien siento que soy en mi ncleo y conflicto con quien me dice el mundo como hombre que debera ser.Pero no tengo el deseo de encajar en el actual b."
"And I believe the only way that can happen is if men learn to not only embrace the qualities that we were told are feminine in ourselves but to be willing to stand up, to champion and learn from the women who embody them.","Y creo que la nica manera de ocurrir es si los hombres aprenden a aceptar no solo las cualidades que nos dijeron que son femeninas en nosotros mismos sino a estar dispuestos a apoyar, a campar y aprender de las mujeres que las representan."
"Now, men --  I am not saying that everything we have learned is toxic.OK?","Ahora, hombres, no digo que todo lo que hemos aprendido es tóxico.De acuerdo?"
"I'm not saying there's anything inherently wrong with you or me, and men, I'm not saying we have to stop being men.","No digo que hay algo intrnsecamente malo con Uds.o conmigo, y los hombres, no digo que tenemos que dejar de ser hombres."
"But we need balance, right?","Pero necesitamos equilibrio, verdad?"
"We need balance, and the only way things will change is if we take a real honest look at the scripts that have been passed down to us from generation to generation and the roles that, as men, we choose to take on in our everyday lives.","Necesitamos equilibrio, y la nica manera de cambiar las cosas es si tomamos una verdadera vista honesta de los guiones que nos han transmisido de generación a generación y los roles que, como hombres, elegimos tomar en nuestra vida cotidiana."
"So speaking of scripts, the first script I ever got came from my dad.","As que hablando de los guiones, el primer guione que obtuve vino de mi padre."
My dad is awesome.,Mi padre es increble.
"He's loving, he's kind, he's sensitive, he's nurturing, he's here.","Está amable, amable, sensible, cultivado, está aqu."
 He's crying.,Está llorando.
" But, sorry, Dad, as a kid I resented him for it, because I blamed him for making me soft, which wasn't welcomed in the small town in Oregon that we had moved to.","Pero, siento, papá, como nio, lo agradec por eso, porque le culpé por hacerme molesto, que no fue bienvenido en la pequea ciudad de Oregon a la que nos habamos mudado."
Because being soft meant that I was bullied.,Porque ser molesto significaba que estaba intimidada.
"See, my dad wasn't traditionally masculine, so he didn't teach me how to use my hands.","Verán, mi padre no era tradicionalmente masculino, as que no me enseó a usar mis manos."
"He didn't teach me how to hunt, how to fight, you know, man stuff.","No me enseó a cazar, a pelear, ya saben, a las cosas del hombre."
Instead he taught me what he knew: that being a man was about sacrifice and doing whatever you can to take care of and provide for your family.,"En cambio, me enseó lo que saba: que ser un hombre era sobre sacrificio y hacer lo que puedes para cuidar y darle a su familia."
"But there was another role I learned how to play from my dad, who, I discovered, learned it from his dad, a state senator who later in life had to work nights as a janitor to support his family, and he never told a soul.","Pero haba otro papel que aprend a jugar de mi padre, que, descubr, lo aprend de su padre, un senator del Estado que más tarde en la vida tuvo que trabajar noches como consejo para apoyar a su familia, y nunca le dijo a un alma."
That role was to suffer in secret.,Ese papel era sufrir en secreto.
"And now three generations later, I find myself playing that role, too.","Y ahora tres generaciones después, me encuentro jugando ese papel, también."
So why couldn't my grandfather just reach out to another man and ask for help?,"Entonces, por qué mi abuelo no poda llegar a otro hombre y pedir ayuda?"
Why does my dad to this day still think he's got to do it all on his own?,Por qué mi padre an cree que tiene que hacerlo solo?
I know a man who would rather die than tell another man that they're hurting.,Conozco a un hombre que preferira morir que decirle a otro hombre que está dolorando.
"But it's not because we're just all, like, strong silent types.It's not.A lot of us men are really good at making friends, and talking, just not about anything real.","Pero no es porque todos somos, como, tipos fuertes de silencio.No lo es.Muchos de nosotros los hombres somos muy buenos en hacer amigos, y hablar, simplemente no sobre nada real."
" If it's about work or sports or politics or women, we have no problem sharing our opinions, but if it's about our insecurities or our struggles, our fear of failure, then it's almost like we become paralyzed.","Si se trata del trabajo, deportes, de la poltica o de las mujeres, no tenemos problemas de compartir nuestras opiniones, pero si se trata de nuestras inseguridades o de nuestras luchas, nuestro miedo al fracaso, entonces es casi como si nos paralizamos."
"At least, I do.",Al menos lo hago.
So some of the ways that I have been practicing breaking free of this behavior are by creating experiences that force me to be vulnerable.,As que algunas de las formas en que he estado practicando liberado de este comportamiento son creando experiencias que me obligan a ser vulnerable.
"So if there's something I'm experiencing shame around in my life, I practice diving straight into it, no matter how scary it is -- and sometimes, even publicly.","As que si hay algo que estoy experimentando vergüenza en mi vida, yo práctico divinando directamente en ello, sin importar lo aterrador que es... y a veces, incluso en pblico."
"Because then in doing so I take away its power, and my display of vulnerability can in some cases give other men permission to do the same.","Porque al hacerlo tomo su poder, y mi expresión de vulnerabilidad en algunos casos puede darle permiso a otros hombres para hacer lo mismo."
"As an example, a little while ago I was wrestling with an issue in my life that I knew I needed to talk to my guy friends about, but I was so paralyzed by fear that they would judge me and see me as weak and I would lose my standing as a leader that I knew","Como ejemplo, hace un poco estaba luchando con un problema en mi vida del cual saba que necesitaba hablar con mis amigos, pero estaba tan paralizada por el miedo de que me juzgaran y me veran débiles y perd mi rango de lder que saba."
And guess what?,Y adivinen qué?
It wasn't until the end of the third day that I finally found the strength to talk to them about what I was going through.,No fue hasta el final del tercer da que finalmente encontré la fuerza para hablar con ellos sobre lo que pasaba.
"But when I did, something amazing happened.","Pero cuando lo hice, sucedió algo increble."
"I realized that I wasn't alone, because my guys had also been struggling.","Me di cuenta de que no estaba solo, porque mis chicos también haban estado luchando."
"And as soon as I found the strength and the courage to share my shame, it was gone.","Y tan pronto como encontré la fuerza y el coraje para compartir mi vergüenza, se desapareció."
