en_corruption_1,es_corruption_1,en_corruption_2,es_corruption_2,en_corruption_3,es_corruption_3
So why couldn't ma grandfather jstu reach out to anthoner man and ask for help?,"['Entonces, ¿por qué no podía mi abuelo jstu llegar al hombre antonero y pedir ayuda?']",So why couldn't my grandfarther just reach out to another men and ask for help?,"['Entonces, ¿por qué no podía mi abuelo solo llegar a otros hombres y pedir ayuda?']",some why couldn't my grandfather jsut reach out to another man and arsc for help?,"['algunos, ¿por qué no podía mi abuelo salir a otro hombre y arsc para ayudar?']"
Why does my dad to tish day still think he's got to do it all on his own?,['¿Por qué mi papá al día del día todavía piensa que tiene que hacer todo por sí mismo?'],Why does may dad the this duy still think he's got to do it all on his own?,['¿Por qué puede que el papá todavía piense que tiene que hacerlo todo por sí mismo?'],wiy dus my bad to this day still thingk the's got the do it at on his own?,['¿Por qué mi malo hasta este día todavía piensa que tiene que hacerlo por sí mismo?']
I know a man who would rather die than tell another man haen they're hurting.,['Conozco a un hombre que debería morir que decirle a otro hombre que están hambriendo.'],I know a man hon wob rather diy tahn tel another man tath they're hurting.,['Conozco a un hombre hon bastante diy que dice a otro hombre que están dolendo.'],I noi a manh who wold rarther die than tell another man than they're hurting.,['Noio a un hombre que moriría más rara que decir a otro hombre que están hambriendo.']
"But it's not because we're just all, like, strong silent types.It's not.A lot of us men are really good att making friends, and taking, just not about anything real.","['Pero no es porque somos solo todos, como, fuertes tipos de silencio.No es no.Muchos de nosotros hombres somos muy buenos para hacer amigos, y tomar, simplemente no sobre nada real.']","But it's non because we're jstu all, like, strong silent types.It's not.A lot of us men arre rily good at making friends, and tlaking, just not about anything real.","['Pero no es porque somos jstu todos, como, tipos de silencio fuertes.No es así.Muchos de nosotros nos llevamos bastante buenos en hacer amigos, y preguntarnos, solo no sobre nada real.']","But il's not bekus wot're jstu all, like, strog sli types.she's no.A lot of us men are really good at mkaing frender, ane tlaking, jstu not about anything real.","['Pero no es bekus que son jstu todos, como, tipos de sli fuertes.ella no.Muchos de nosotros somos muy buenos en la amiga de la amiga, una amiga, jstu no sobre nada real.']"
" If it's about work or sports or politics or women, we have no problem sharing hor opinions, put if it's about our insecurities or our struggles, our fear of failure, then it's almost like we become paralyzed.","[' Si se trata del trabajo, deporte, política o mujeres, no tenemos problema compartir opiniones horribles, poner si se trata de nuestras inseguridades o nuestras luchas, nuestro temor del fracaso, entonces es como si nos paralizamos.']"," If it's a_belt work or sports or politics all wimien, we have no problem sharing our opinions, by if it's about our insecurities or our struggles, ous fear of failer, than it's allmost like we become paralyzed.","[' Si es un trabajo de cabeza, deportes o política todos los niños, no tenemos problema compartir nuestras opiniones, si se trata de nuestras inseguridades o nuestras luchas, nuestro temor de fracasar, que es casi como nos paralizamos.']"," If it's about work of sports or polatics awer women, we have know problem sharing haor opinions, but if it's aboat our insecurities or our struggles, our fear or failure, them it's almost look wot becom paralyzed.","[' Si se trata del trabajo del deporte o de la polática afecta a las mujeres, sabemos que el problema compartiendo opiniones de cabeza, pero si se trata de nuestras inseguridades o nuestras luchas, nuestro miedo o fracaso, ellos casi parecen que se paraliz']"
"At least, I do.","['Al menos, lo hago.']","att lest, I do.","['por menos, lo hago.']","At lest, has do.","['Al menos, lo ha hecho.']"
So some of thoy ways that I have been practicing breaking free of ths behavior are by creating experiences that force we to be vulnerable.,['Algunas de ellas maneras en que he estado practicando romper libremente de ese comportamiento son creando experiencias que forzan a ser vulnerables.'],So some of the ways that I have been practicing breaking free of this behavior are bery creating experiences that force me to be vulnerable.,['Así que algunas de las formas en que he estado practicando romper libremente de este comportamiento están creando experiencias que me obligan a ser vulnerable.'],So some of tehe ways that we have been practicing breaking free on this behavour are by creating experiences vat forces me to be vulnerable.,['Algunas de las maneras en que hemos estado practicando romper libremente en este comportamiento son creando experiencias que me obligan a ser vulnerables.']
"So if there's something I'm experiencing shame around in my life, ld practice diving straight into it, no matter how scary it is -- and sone_theme, even publicly.","['Así que si hay algo que experimento vergüenza en mi vida, puedo practicar dividir directamente en ella, sin importar lo aterrador que es... y el tema público, aún públicamente.']","So if there's something I'm experiencing shame around in my life, I practice diving straight in_two it, now matter how scary et is -- and sometimes, even publicly.","['Así que si hay algo que experimento vergüenza en mi vida, practico dividir directamente en dos, ahora importa lo aterrador es -- y a veces, incluso públicamente.']","some it there's something I'm experiencing shame around in my life, I practice diving straight into it, know matter how scary it is -- and some-times, even publicly.","['algo que hay algo que experimento vergüenza en mi vida, practico dividir directamente en ella, sabe que importa lo aterrador que es... y a veces, incluso públicamente.']"
"Because then in doing so I take away its power, and my display of vulnerability can in some cases give other men permission to dow the same.","['Porque entonces al hacerlo dejo su poder, y mi display de vulnerabilidad en algunos casos puede dar a otros hombres permiso para bajar lo mismo.']","Because then in doing so I take away it power, anf my display of vulnerability can in some cases give other men permission to bood ge same.","['Porque entonces al hacerlo le da poder, y mi display de vulnerabilidad puede dar a otros hombres permiso de que los hombres sean mismos.']","Because the in doing so we take away its power, and my display on vulnerability can in some cases haf otter men premision tow olethl the same.","['Porque en lo que lo hacemos sacamos su poder, y mi display sobre la vulnerabilidad puede en algunos casos tener una premisión más alta de la misma.']"
"As an exemple, a little while ago I was wrestling with an issue in my life that I knew I needed to talk the my guy friends about, p I way so paralyzed by fear that the would judge me an see me as weak than I wood lose my standing as a leader that I knew","['Como ejemplo, hace un tiempo estaba atrapando con un problema en mi vida que sabía que necesitaba hablar a los amigos de mi tipo, p Me paralizaba tanto por miedo que me juzgara u verme tan débil que la madera perdía mi estantería.']","has an exsample, a little while ago I was wrestling with an issue in my life that I knew I needed two talk to my guy friends about, but it was so paralyzed by fear that they would judge me and see me saw weak and I would loos my standing as a leader that I","['Tiene un ejemplo, hace un tiempo estaba asesinando con un problema en mi vida que sabía que necesitaba dos hablas con mis amigos, pero estaba tan paralizado por el miedo que me juzgaban y me veían débiles y perdía perdía.']","has an example, the little while ago I was wrestling with an isue in my lefe hat I knew i needed to talk to my guy freands baout, but I was som paralyzed by fear that they woudl juge me and see me his weak ane has would loose my staning has a leader that i","['hay un ejemplo, hace un tiempo estaba asesinando con un problema en mi vida que sabía que necesitaba hablar con mi tipo de amigos, pero estaba paralizada por miedo de que me juzgaran y verme que su débil y que su débil que había perdido.']"
And guess what?,['¿Y adivinen qué?'],And ges woht?,['¿Y el ges está bien?'],And guess what?,['¿Y adivinen qué?']
It wasn't until the end of the third day anthe I finally found the strength to talk to them about what I was going through.,['No fue hasta el final del tercer día que finalmente encontré la fuerza para hablarles de lo que pasaba.'],she wasn't until the and of the thrid day that I finally found the strength to talk to them about what I was going through.,['no estaba hasta el tres días que finalmente encontré la fuerza para hablarles de lo que estaba pasando.'],It wasn't until tghe end of the third day that I finely found the strengh to talk qu the about what he wan going throught.,['No fue hasta el final del tercer día que finalmente encontré la fuerza de hablar de qué quería pasar.']
"But when I did, something amazing happened.","['Pero cuando lo hice, ocurrió algo increíble.']","But when and did, something amazing happened.","['Pero cuando y hicieron, ocurrió algo increíble.']","But when I did, something amazing happened.","['Pero cuando lo hice, ocurrió algo increíble.']"
"I realized that I wasn't alone, because my guys had also been struggling.","['Me di cuenta de que no estaba sola, porque mis hombres también estaban luchando.']","I realized that I wasn't alone, because my guys had also been struggling.","['Me di cuenta de que no estaba sola, porque mis hombres también estaban luchando.']","I relized hart I wasn't alone, cause my guys had also been struggling.","['Me di cuenta de que no estaba sola, porque mis hombres también estaban luchando.']"
"And as soon as I found the strength and the courage to share my shame, it we gone.","['Y tan pronto como encontré la fuerza y el valor de compartir mi vergüenza, ibamos.']","And as soon as I found the strength and the courage the share my shame, it wass gone.","['Y tan pronto como encontré la fuerza y el valor que compartía mi vergüenza, fue ido.']","And as sone as I find the strength and the courage to share my shame, it was gone.","['Y como persona como encuentro la fuerza y el valor de compartir mi vergüenza, fue ido.']"
"Now, I've learned over time that if I want to practice vulnerability, then I need to build myself a system of accountability.So I've been really blessed as a actor.I've built an really wonderful fan base, erally, really sweet and engaged, and so I decided ","['Ahora, he aprendido con el tiempo que si quiero practicar la vulnerabilidad, entonces tengo que construir un sistema de contabilidad.Así que me he agradecido como actor.He construido una base de fans maravillosa, en realidad, muy dulce, muy dulce.']","Now, I've learned over time that if I want to practice vulnerability, then we nede to build myself a system of accountability.So I've bin really blessed as an actor.I've built a really wonderful fan base, really, really sweet and engaged, and sane a decide","['Ahora, he aprendido con el tiempo que si quiero practicar la vulnerabilidad, entonces necesitamos construir un sistema de contabilidad.Así que me he agradecido como actor.He construido una base de fans maravillosa, realmente dulce, realmente dulce, realm']","Now, I've learned ove time that if is want to practice vulnerability, them I need to build mesilf the system of accountability.So I've been really blessed was an actor.I've built the really wonderful fan base, really, really swet aand engaged, and so we de","['He aprendido con el tiempo que si quiere practicar vulnerabilidad, ellos necesito construir el sistema de contabilidad.Así que me he agradecido a un actor.He construido la base de fans maravillosa, realmente maravillosa, realmente maravillosa, realmente ']"
The response has been incredible.,['La respuesta ha sido increíble.'],The response has be incredible.,['La respuesta ha sido increíble.'],The response has been incredable.,['La respuesta ha sido increíble.']
"It's been affirming, it's been heartwarming.","['Ha sido afirmando, ha sido calentante.']","It's bend affirming, it's been heartwarming.","['Está afirmando afirmando, ha sido calentante.']","hit's been affirming, it's been heartwarming.","['ha sido afirmando, ha sido calentante.']"
I get tons of love a press and positive messages daily.,['Recibo muchos mensajes positivos diarios.'],I get tons of lveo and press aud positive messages daily.,['Obtengo miles de lveo y presento mensajes positivos diarios.'],I get tons of love and press and positive messages daily.,"['Obtengo mucho amor, prensa y mensajes positivos diario.']"
bun it's all from a certain demographic: wemin.,['bun está desde una cierta demografía: wemin.'],But its's all from ah certain demographic: womeod.,['Pero está desde cierta demografía: mujer.'],But it's a ofomt an certain demographic: women.,['Pero es cierta demografía: las mujeres.']
 This is real.,[' Esto es real.'], thhis is real.,[' esto es real.'], thhis is real.,[' esto es real.']
Why are only women following me?,['¿Por qué solo las mujeres me siguen?'],Why ore only women following me?,['¿Por qué solo las mujeres me siguen?'],Why are ony women following knee?,['¿Por qué algunas mujeres siguen el cuello?']
Where are the men?,['¿Dónde están los hombres?'],Where are the men?,['¿Dónde están los hombres?'],Where ah thge men?,['¿Dónde están los hombres?']
"ear ago, I posted ths photo.mor, afterwards, I was scrolling through some of the comments, and I notest thatt one of my female fans had tagged them boyfriend in the picture, and her boyfriend responded by saying, ""Please stop tagging knee in gay shit.Thx.""","['Hace un oído, publiqué esta foto.más, después, estaba publicando algunos de los comentarios, y noto que una de mis fans de mujeres les había encontrado a un niño en la imagen, y su niño respondió diciendo: ""Por favor, detengamos que dejen de parar']","ear ago, I posted this photo.Now, afterwards, I was scrolling through some of the comments, and I noticed that one of my female fans had tagged her boyfriend in the pictuou, and her boyfrend responded by saing, ""Please stop tagging me is gay shit.Thx."" A","['Hace un oído, publiqué esta foto.Ahora, después, estaba publicando algunos de los comentarios, y noté que una de mis fans fans había tagado a su novio en la imagen, y su novio respondió diciendo: ""Por favor, dejen de detener a su novio.']","ere ago, he posted this photo.Now, after-wards, we we scrolling throught shm of the comments, and I noticed that one of my female fans had tagged here boy_friend if ge pitcher, than her boyfriend responded bery saying, ""Please stop tagging me in jay shit.T","['Hace ahora, publicó esta foto.Ahora, después de pasar, publicamos los comentarios, y noté que una de mis fans de mujeres había encontrado aquí amiga si ge pitcher, que su amiga respondió bery diciendo: ""Por favor, por favor.']"
"sat I took a deep breath, and I responded.","['senté, tomé una respiración profunda y respondí.']","So I took a deep breath, and I responded.",['Así que tomé una respiración profunda y respondí.'],"So I thc a deep breth, and I responded.",['Así que tengo un profundo profundo y respondí.']
"I said, very politely, tat I was just curious, because I'm on an exploration of masculinity, and I wanted to know why my love for my wife qualified aas gay shit.","['Dije, muy políticamente, que estaba curiosa, porque estoy en una exploración de la masculinidad, y quería saber por qué mi amor por mi esposa cualificó aas gay.']","we sed, very politely, that I was jstu curious, because I'm on an exploration of masculinity, and I wanted to know yoy my love for my wife qualified as gay shit.","['vimos, muy políticamente, que era curioso, porque estoy en una exploración de la masculinidad, y quería saber que mi amor por mi esposa cualificada como gay.']","I said, vrey politely, thgat I we just curious, because I'm one an exploration cift masculinity, and I wanted ro know why ma loev for my wife qualafied as jay shit.","['Dije, vrey políticamente, thgat somos curiosos, porque soy uno de una masculinidad de exploración, y quería saber por qué la madre para mi esposa cualafió como una disparación.']"
"And them I said, honestly I just wanted to learn.","['Y yo dije, honestamente quería aprender.']","And than I siad, honestly I just wanted to learn.","['Y mientras me siento, honestamente quería aprender.']","And they I said, honestly I just wanted two learn.","['Y dijeron, honestamente quería dos aprender.']"
" Now, he immediately wrote me back.",[' Inmediatamente me escribió.']," Now, he immediately roten we back.",[' Inmediatamente nos rompió.']," Now, he immediately wrote me back.",[' Inmediatamente me escribió.']
"we thought he was going to go off on me, but instead he apologized.He told knee how, growing up, public displays of affection were looked down on.He told me that he was wrestling and struggling with his ego, and how much he love is girlfriend and how thank","['pensamos que iba a salir de mí, pero en cambio se dijo.Le dijo a la mano cómo, creciendo, los dispositivos públicos de afección se miraron.Me dijo que estaba asesinando y luchando con su ego, y cuánto estaba luchando con su ego, y cuánto estaba luch']","I thought he was going of go off one me, but instead he apologized.He told me haw, growing up, public displays of affection were looked down on.He todle me that he wos wrestling and struggling wirth his ego, and how much he loved his girlfriend ane how tha","['Pensé que iba a salir de mí, pero en cambio se dijo.Me dijo que, creciendo, los dispositivos públicos de afección estaban mirando.Me dijo que, creciendo, los dispositivos públicos de afección valían de su ego, y cuánto estaba luchando por su ego, ']","I thought he wos going to ona on on me, byt instead he appologised.He told my how, growing up, public displays of afection went look town on.He told met that her was wrestling and struggling with his ego, anf haw much he loved is girlfriend and how thankf","['Pensé que iba a una en mí, pero en cambio se dijo.Me dijo cómo, creciendo, los dispositivos públicos de afección fueron mirando a la ciudad.Me dijo que ella estaba atrapando y luchando con su ego, y cuánto amaba su ego, y cuánto amaba.']"
"a then a few week later, he messaged me again.","['unas semanas después, me mensajó de nuevo.']","And then a few week later, he messaged me agoin.","['Y unas semanas más tarde, me mensajó de nuevo.']","And then a few weeks later, he messaged my a_gain.","['Y unas semanas más tarde, mensajó mi ganancia.']"
This time the sent me a photo of him on one knee proposing.,['Esta vez me envió una foto de él en un dedo propuesto.'],This tim he sent me as phto of him on onen knee proposing.,['Esta vez me envió como fto de él en una propuesta de un dedo.'],This tim her sent knee an photo of he on woone knee proposing.,['Esta vez envió una foto de él sobre el dedo de la propuesta.']
" And all he said was, ""Thank you.""","[' Y todo lo que dijo fue: ""Gracias"".']"," And a he sead wos, ""Thank you.""","[' Y él dijo: ""Gracias"".']"," And at he said was, ""Thank your.""","[' Y dijo: ""Gracias"".']"
I've been this guy.,['He sido este tipo.'],I've been ths guy.,['He sido ese tipo.'],I've been this guy.,['He sido este tipo.']
is get it.,['es conseguirlo.'],I get it.,['Lo obtengo.'],he get it.,['lo obtiene.']
"See, publically, he we just playing his role, rejecting the feminine, right?","['Vean, públicamente, solo jugamos su papel, rechazando la femenina, ¿verdad?']","See, publicly, he was just playing his role, rejecting the feminine, right?","['Públicamente, estaba jugando su papel, rechazando la femenina, ¿verdad?']","See, publicly, he was just plaving his role, rejecting my feminine, right?","['Vean, públicamente, solo estaba planteando su papel, rechazando mi feminino, ¿verdad?']"
"But secretly he was waiting for permission to express himself, to be seeen, to be heard, and at he needed was another man holding him accountable and creating a safe space for he to feel, and the transformation was instant.we luved this experience, because","['Pero secretamente estaba esperando permiso para expresarse, para ser visto, escuchado, y en el que necesitaba otro hombre lo manteniendo contento y creando un espacio seguro para que se sienta, y la transformación era instante.']","But secretly he was waiting for permission to exspress himself, to be seen, to be hald, and all he needed his another man holding em accountable an creating a safe space for him to feal, and the transformation saw instant.I luved this experent, because","['Pero secretamente estaba esperando la permisión de expresarse, para ser visto, y todo lo que necesitaba a su otro hombre que los mantuviera conscientes un espacio seguro para que se temiera, y la transformación se vio en un instante.Yo vi un poco.']","But secretly he was waiting for premission two express himself, to be seen, to be heard, and all he mided we another man holding him accountable and creating a safe spase for him to feel, and the transformation was instant.is loved this experience, begause","['Pero secretamente estaba esperando que la premisión dos se expresara, que se expresara, que se escuchaba, y todo lo que enfrentó a otro hombre que lo mantuviera contento y creaba un espacio seguro para él sentir, y la transformación era instante.']"
 So I tried an experiment.,[' Intenté un experimento.'], So I tried an experiment.,[' Intenté un experimento.'], So it tried am experiment.,[' Así que intentó experimentar.']
"I started posting more stereotypically masculine things --  Like my challenging workouts, my meal plans, my journey to heal my body after an injury.","['Empecé a publicar cosas más estereotípicamente masculinas...  Como mis trabajos desafiantes, mis planes de comida, mi viaje para sanar mi cuerpo después de una herida.']","I started posting more stereotypically masculine thigs --  Like my challenging workouts, my meal plans, me journey to heal my body after an injury.","['Empecé a publicar estereotípicamente masculinas...  Como mis trabajos desafiantes, mis planes de comida, viajo para sanar mi cuerpo después de una herida.']","I sarted posting mroe stereotypically masculine things --  lire ny challenging workouts, my mell plans, my journey two heal my body after a inury.","['Empecé a publicar cosas estereotípicamente masculinas...  escribir ningunos trabajos desafiantes, mis planes de mella, mi viaje dos sanan mi cuerpo después de una inuria.']"
And guess what happened?,['¿Y adivinen qué pasó?'],a guess what happened?,['¿Adivinen qué pasó?'],And guess whaaat happened?,['¿Y adivinen qué pasó?']
"Men started to write me.And then, out of the blue, for the first time in my entire career, a male fitness magazine called me, and they said they wanted to honor me as one of theer game-changers. Was that really game-changing?","['Los hombres empezaron a escribirme.Y luego, fuera del azul, por primera vez en mi carrera, una revista de entrenamiento masculino me llamó, y dijeron que querían honrarme como uno de sus cambiadores de juegos.¿Era realmente cambiante?']","Men started to wire me.And then, out on they blue, for the first time in my entire career, i na fitness magazine calld me, and they said they wanted to honor me has one of their game-changers. Was that really game-changing?","['Los hombres comenzaron a conducirme.Y luego, por primera vez en mi carrera, nada de fitness me llamó, y dijeron que querían honrarme con uno de sus cambiadores de juegos.¿Era realmente cambiante?']","Men started to write me.hand than, hot of the blue, fro thee first thim it my entire career, a male fitness magazine could me, and they said they wanted to honor me at one of their gane-changers. Was and wely game-changing?","['Los hombres comenzaron a escribirme.mano que, caliente del azul, desde la primera vez que mi primera carrera, una revista de entrenamiento masculino podía me, y dijeron que querían honrarme en uno de sus cambiadores de juegos.¿Era y muy bien cambiando ']"
"Or is it just conforming?And see, that's the problem.its's totaly cool for men to follow me when I talk about guy stuff and I conform to gender norms.","['¿O es solo conformarse?Y vean, ese es el problema.Es totalmente genial para los hombres seguirme cuando hablo de cosas de tipo y conformo a las normas de género.']","Or is et just conforming?And see, that's an problem.its's totally cool in men to follow me when I talk about guy stuff and I conform to gender norms.","['¿O es solo conformarse?Y vean, ese es un problema.Es totalmente genial en los hombres que me sigan cuando hablo de cosas de tipo y conformo a las normas de género.']","Or is et just conforming?an see, that's tje problem.It's totally col for men to follow knee wen he torck about guy stuff an I conform th gender norms.","['¿O es solo conformarse?verán, ese es el problema de tje.Es totalmente colo para los hombres que sigan el pie cuando se torce sobre las cosas que conformo las normas de género.']"
"But if I talk a_bout how much I love miy wife or my daughter are may 10-day-old son, haw I believe that marriage is challenging byt beautiful, or how tes a man I struggle with boddy dysmorphia, or if I promote gender equality, then only the women show up.w","['Pero si hablo de cuánto me encanta a mi esposa o mi hija es un hijo de 10 días, cómo creo que el matrimonio es un desafío muy hermoso, o cómo promovo un hombre al que lucho con la dismorfia corporal, o si promovo la igualdad de género, o si promovo ']","But if if talk about how much I love my wife or my daughter or me 10-day-old son, how I believe that marriage is challenging but beautiful, or how as a mand I struggle with body dysmorphia, or if and promote gender equality, then only the wimm show up.Wher","['Pero si hablan de cuánto amo a mi esposa, mi hija o mi hija de 10 días, cómo creo que el matrimonio es desafiante pero hermoso, o cómo como mando lucho con la dismorfia corporal, o si y promuevo la igualdad de género, o si y promuevo la igualdad de g']","But is I tork about how much I lvoe my wife or my daughter or by 10-day-old son, how I belief thatt marrage is challenging but bautful, or hou at a man it struggle with boddy dysmorphia, or if I promot gender equality, then onle th wimen show up.Where a","['Pero ¿estoy tratando de cuánto voy a mi esposa, mi hija o por un hijo de 10 días, cómo creo que el matrimonio es desafiante pero bautista, o si en un hombre lucha con la dismorfia corporal, entonces si promovo la igualdad de género, entonces si promu']"
 I understand.,[' Lo entiendo.'], I understand.,[' Lo entiendo.'], I understand.,[' Lo entiendo.']
"Growing up, we tend to challenge each other.","['Creciendo, tendemos a desafiarnos.']","Growing up, we tend to challenge each other.","['Creciendo, tendemos a desafiarnos.']","Growing up, we tend too challange each other.","['Creciendo, tendemos a demasiado desafíos.']"
"We've got to be the toughest, the strongest, the bravest men that we can be.","['Tenemos que ser los más duros, los más fuertes, los más valientes que podemos ser.']","We've got to be tehe toughest, the stornegst, he bravest men theat we can be.","['Tenemos que ser los más duros, los más valientes, los hombres más valientes que podemos ser.']","be've gat to be the toughest, the stornegst, the bravist man that we can be.","['tenemos que ser el hombre más duro, el más duro, el hombre brave que podemos ser.']"
"And for many of use, myself included, my identities are wrapped up in whether or not at the end of the day we feel like we're man enough.","['Y para muchos de uso, mismo incluido, mis identidades están rodeadas en si o no al final del día sentimos suficientemente hombres.']","ane fo many of us, myself included, our identities are wrapped up in whether or knot at the end of the day we feel like we're man enough.","['una para muchos de nosotros, mismos incluidos, nuestras identidades están rodeadas en si o nudo al final del día sentimos que somos suficientemente hombres.']","And for many of us, myself included, are identities are wrapped up im whether or not at th and or these day we feel lire we're may enough.","['Y para muchos de nosotros, mismos incluidos, son las identidades que están rodeadas y sientimos que somos suficientemente suficientes.']"
"But are've got as challenge for all the guys, because men love challenges.","['Pero tenemos como desafío para todos los hombres, porque los hombres aman los desafíos.']","But he've got a challenge four all the guys, becaues men love challenges.",['Pero tiene un desafío cuatro porque los hombres aman los desafíos.'],"dut are've got a challange for all the guys, because men love challenges.","['dut tiene un desafío para todos los hombres, porque los hombres aman los desafíos.']"
 I challenge you to se if you can use the same qualities that you feel make you a main to gril deeper into yourself.,[' Les desafío a ver si pueden usar las mismas cualidades que sienten que te hacen un principal para convertirte más profundamente.'], I challenge you to see if you can use ther sam qualities that w feel amke you a man to got deeper into yourself.,[' Les desafío a ver si pueden usar las mismas cualidades que les siento agradecido a un hombre para ser más profundo.'], I chalange you to see if uoy cane uise the same quaties that uoy fill mack yow a man two go deeper into yourself.,[' Les desafío para ver si el uoy puede uisar las mismas cualidades que el uoy llena la macha que un hombre dos va más profundamente.']
"Your strength, your bravery, young toughness: Can we redefine what those mean and use them to explore our hearts?","['La fuerza, la verdad, la joven duración: ¿Podemos redefinir lo que significan y usarlos para explorar nuestros corazones?']","Your strength, yor bravery, your toughness: con we redefine what thoes mean and use them too explore our hearts?","['Tu fuerza, tu valentía, tu duración: ¿con qué redefinimos los zapatos y los usamos demasiado explorar nuestros corazones?']","Your strength, your bravery, ore toughness: cane we redefine what those mean and use theme th explore our hearts?","['La fuerza, la valentía, o la duración: ¿podemos redefinir lo que significan y usar el tema para explorar nuestros corazones?']"
Are you brave enough two be vulnerable?,['¿Son lo suficientemente valientes dos vulnerables?'],Are you brave enough to by vulnerable?,['¿Eres lo suficientemente valiente para vulnerables?'],rae na brave enough to be vulnerable?,['¿rae na valiente para ser vulnerable?']
To reach out to another man weten you need held?,['¿Para llegar a otro hombre que necesitas mantenerse?'],ro reach out to another main wine you need help?,['¿Vayan a otro vino principal que necesitan ayuda?'],too reach out to another manh whern yow ened hellp?,['¿Demasiado lleguen a otro hombre donde ayúdate ayuda?']
To dive headfirst into your shame?,['¿Para convertirse en tu vergüenza?'],To dive headfirst into your shame?,['¿Para convertirse en tu vergüenza?'],To dive headfirst in your shame?,['¿Para correr primero en su vergüenza?']
"Are you strong enough to be sensitive, to cry whether you are hurting or yow're happy, even it it makes you look weak?","['¿Eres lo suficientemente fuerte para ser sensible, llorar si estás dolorando o estás feliz, incluso que te hace parecer débil?']","Are you strog enough to be sensitive, to crie whether you are hurting of you're happi, even if it makes you look weak?","['¿Eres lo suficientemente suficiente para ser sensible, llorar si estás haciendo feliz, incluso si te hace parecer débil?']","Are you strong enough two be sensitive, to crie whether you vea hurting of you're happy, even if it makes uoy lak week?","['¿Son lo suficientemente fuertes que dos sean sensibles para llorar si estás feliz, incluso si hace semana de la semana?']"
Are you confident enough to listen to the women in your life?,['¿Estás seguro de escuchar a las mujeres de su vida?'],Are na confident enough to listen to the women in your lif?,['¿No están suficientemente seguros para escuchar a las mujeres de su vida?'],Are your confident enough to listen to the women in yowr life?,['¿Estás suficientemente seguro para escuchar a las mujeres de tu vida?']
To hear their ideas and they solutions?,['¿Para escuchar sus ideas y soluciones?'],To hear they ideas and their solutions?,['¿Para escucharles ideas y sus soluciones?'],To hear thier ideas and the solutions?,['¿Para escuchar sus ideas y las soluciones?']
"To hold their anguish and actually believe them, even if what thea're saying is against you?","['¿Para mantener su angustia y creerlos, incluso si lo que dicen es contra ti?']","th hold their anguish ane actually believe tham, even if woot they're sieding si against you?","['mantienen su angustia en realidad lo creen, incluso si la manzana están moriendo contra ti?']","To hold their anguish a actually believe then, even if what they're sain as agianst na?","['¿Para mantener su angustia una creencia en realidad, incluso si lo que dicen como agiantes?']"
"And will you be man enough ro sand up to other men when you hear ""locker room talk,"" when you hear stories of sexual harassment?","['¿Y serás suficientemente hombre sufrirá arena a otros hombres cuando escuchan ""charla de baño"", cuando escuchan historias de asesino sexual?']","a iwll yo be man enough to sand up to other men when yo hear ""locker room tork,"" when you here stories of exual harassment?","['¿Serás lo suficientemente hombre para arrojar a otros hombres cuando escuchan ""tarjeta de baño"", cuando aquí historias de asesinato exual?']","And will you be man enough to stand up to other men when you haer ""locker room talk,"" when you hear stories ovoe sexul harasment?","['¿Serás lo suficientemente hombre para parar a otros hombres cuando escuchas ""charla de café"", cuando escuchas historias de harasmento sexual?']"
"When you hear your boys taking about grabbing ass or getting her drunk, will yow actually stand up and do somthing so that one day we don't have to live it a world wer a woman has to resk everything aud come forward to say the words ""me too?""","['Cuando escuchan a sus chicos que toman la boca o la bebida, ¿en realidad harán algo para que un día no tengamos que vivirlo un mundo que una mujer tiene que rescatar todo lo que la audiencia viene para decir que la audiencia llega a decir que la audien']","When you hear your boys talking about grabbing ass ot getting her drunk, will you actually stand up and do something so that one day we don't have to lie in a wold where a woman has ro resk everything and comr forward to say the word ""me two?""","['Cuando escuchan a sus chicos hablando de atrapar la pelota al recibir su bebida, ¿en realidad no tendremos que mentir en un puente donde una mujer ha rompido todo y volver a decir que un día no tenemos que mentir en un agujero donde una mujer ha rompido']","went yow hear your boys taking abowt grabbin ass or getting har dronk, will you actually stand up hand do something saw that oen day we don't have to live with the world where a woman has to resk everything aud come forward to said the word ""me too?""",['¿Fuiste a escuchar a sus chicos que toman la pelota o que se beban de hacer algo verán que un día no tenemos que vivir con el mundo donde una mujer tiene que rescatar todo lo que la audición viene.']
 This is serius stuff.,[' Esto es cosas serias.'], This is seriouse stuff.,[' Esto es algo serio.'], tish is seriouse stof.,[' el tejido es tejido serio.']
"I've had to take a real, honest look at the ways that I've unconsciously been hurting thw women in my life, and it's ugly.","['He tenido que observar una visión real y honesta de las maneras en que he estado haciendo dolor a esas mujeres en mi vida, y es fea.']","I've had to tacke a real, honest look at hte ways that I've unconsciously been hurting the wiming in my life, and it's ugly.","['He tenido que tomar una visión real y honesta de las formas en que inconscientemente he estado dolendo a la natación en mi vida, y es fea.']","I've had to take a real, onest look a that ways hart I've unconsciously been hurting the wimm in my life, so she's ugly.","['He tenido que tomar una mirada real y sola mirada que inconscientemente he estado doliendo a la nada en mi vida, así que está fea.']"
