en_corruption_1,es_corruption_1,en_corruption_2,es_corruption_2,en_corruption_3,es_corruption_3
Here we see the face of the young subject on the left.,['Aqu vemos la cara del joven sujeto a la izquierda.'],Here we see the face of the yae sugest on the left.,['Aqu vemos el rostro del ya sugest a la izquierda.'],eate wot see the focs of the yem subject on the left.,['eso ve a la izquierda los focos del sueo.']
He's given a control that allows him to adjust his savings rate.,['Se le da un control que le permite ajustar su tasa de ahorro.'],He's given a control that allows him too adjust his savings rate.,['Se le da un control que le permite ajustar también su tasa de ahorro.'],hi's given a control that allows him tow adjust he's savings rate.,['Hol se le da un control que le permite ajustar la tasa de ahorro.']
"As his moves his savings rate dwon, it means net he's saving zero when it's all thge way here at the left.","['A medida que su tasa de ahorro surgió, significa que él ahorra cero cuando está aqu a la izquierda.']","As he moves his savings rate down, it means that he's saving zero when it's all the way here at the left.","['A medida que baja su tasa de ahorro, significa que ahorra cero cuando está aqu a la izquierda.']","As he moves it savings rate down, she means that he's saving zero when it's all the wa here at th left.","['Mientras baja la tasa de ahorro, ella significa que ahorra cero cuando es todo el wa aqu a la izquierda.']"
"You can see his current annual income -- thus is the percentage of his paycheck that he can tacke home today -- is quite high, 91 percent, but his retirement income is quite low.","['Pueden ver su ingreso anual actual, por lo tanto el porcentaje de su ganancia que puede trabajar hoy, es bastante alto, el 91 %, pero su ingreso de jubilación es bastante bajo.']","You came see his current annual income -- tihs is teh percentage of he paycheck that he came tak home today -- is quite high, 91 percent, put his retirment income is quite low.","['Uds.ven su ingreso anual actual -- tihs es tihs el porcentaje del ganancia que llegó hoy -- es bastante alto, el 91 %, puede que su ingreso de retiración es bastante bajo.']","You came see his current annual income -- this in the percentage af his paycheck that he can take home to_day -- is qiuet high, 91 percent, byt him retirement income as quite low.","['Uds.ven su ingreso anual actual, esto en el porcentaje de su ganancia que puede llevar a casa el da, es alto, el 91 %, el ingreso de jubilación es bastante bajo.']"
his's going to retire on 44 percent of wate he earned while he was working.,['Se va a retirar con el 44 % de la esperanza que ganó mientras trabajaba.'],He's going to retire one 44 percent oaf what he earnt wil he wase working.,['Va a retirar un 44 por ciento por lo que gana durante el trabajo.'],He's going to retire an 44 percent of whta he earned while he was working.,['Va a retirar un 44 por ciento de lo que ganó mientras trabajaba.']
"If he saves the maximum legal amount, he's retirment income goes up, but he's unhappy because now he has less money on the left-hand side to spend today.","['Si ahorra la cantidad legal máxima, el ingreso de retiración aumenta, pero es infeliz porque ahora tiene menos dinero en la izquierda para gastar hoy.']","If he saves the maxium legal ammount, his retirement income goes up, but he's unhappy because now he has less money on the if-hand side qu spend today.","['Si ahorra el ammount legal del mnimo, su ingreso de jubilación aumenta, pero es infelice porque ahora tiene menos dinero en el lado de la mano que gasta hoy.']","If him saves the maximum legal amount, his retirement income go up, but he's anhappy becaused now he has less mooey of the life-hand side the spend today.","['Si ahorra la cantidad legal máxima, el ingreso a la jubilación aumenta, pero es angustioso porque ahora tiene menos el lado de la mano de vida que gasta hoy.']"
Other cunditions show people the future self.,['Otras cunciones muestran a la gente el yo del futuro.'],Other conditions show peopel the future self.,['Otras condiciones muestran el yo del futuro.'],Other conditions show people he future self.,['Otras condiciones muestran a la gente el yo del futuro.']
"And from the future self's point of view, everything is in reverse.","['Y desde el punto de vista del futuro, todo está en inverso.']","And from hte future self's point of view, everything his in reverse.","['Y desde el punto de vista del futuro, todo está inverso.']","a from the furcher selfe's point of view, everything it in reveirse.","['a desde el punto de vista del hombre, todo esto en reveirse.']"
"is you save very little, the future self as unhappy living on 44 percent or the income.Whereas if the present self saves a alot, the future self is delighted, where the income is close up nere 100 percent.too bring this to a wider ordiance, I've been worki","['es ahorrar muy poco, el yo del futuro como infeliz viviendo con el 44 % o el ingreso.Mientras que si el yo del presente ahorra mucho, el yo del futuro está feliz, donde el ingreso está cerca el 100 %.an llevar esto a una ordición más amplia, he estado trabajador.']","is you save very little, the future self is unhappy living on 44 percent op the income.wheras is the presant self saves a lot, the furture self is delighted, where the income is close up near 100 percent.To bring this to a wider audeince, I've been warking","['es ahorrar muy poco, el futuro es infeliz vivir con un 44 % del ingreso.wheras es que el yo presanto ahorra mucho, el yo de la furtura está feliz, donde el ingreso está cerca del 100 %.Para llevar esto a una audeince más amplia, he estado equivocado.']","is you safe very little, tghe future selfe is unhappy living on 44 percent of the income.Whereas it the presant slef saves i lot, the future selfe in delighted, where tehe income si close up near 100 percent.To bring this to a wider audience, I've been wor","['es seguro muy poco, el futuro es infeliz viviendo con el 44 % del ingreso.Mientras que el sombrero presante ahorra mucho, el futuro es feliz, donde el ingreso es cerca del 100 %.Para llevar esto a un pblico más amplio, he estado inquietante.']"
"So for instance, hes is somebody useing the tool.","['Por ejemplo, él es alguien que usa la herramienta.']","san for instance, here si somebody useing ther tool.","['san por ejemplo, aqu si alguien usa la herramienta.']","some fore instence, here us somebody using the tool.","['alguna instancia anticipada, aqu alguien usando la herramienta.']"
And just wakh the facial expressions as they move the slider.,['Y sólo emociona las expresiones faciales a medida que movan el girador.'],And just watch thw facial expressions as they move the slider.,['Y vean expresiones faciales a medida que mueven el girador.'],And jstu watch the facial expressions tes they move the slider.,['Y jstu mira las expresiones faciales que mueven el girador.']
"The younger fars get happier and happyer, saving nothing.","['Los más jóvenes se vuelven más felices y felices, ahorrando nada.']","The younger face gets happyer and happier, saving nothing.","['La cara más joven se vuelve más feliz y feliz, ahorrando nada.']","The younger focs gets happier than happier, saveing nothing.","['Los focos más jóvenes se vuelven más felices que más felices, salvando nada.']"
"The older face is miserable.And slowly, slowly we're bringing it up to a moderate savings rate.And then it's a high savings rate.The younger face is getting unhappy.The older face is quite pleased with the decision.","['La cara más vieja es miserable.Y lentamente, lentamente lo estamos llegar a una tasa de ahorro moderate.Y luego es una alta tasa de ahorro.La cara más jóvenes está enfeliz.La cara más vieja está muy feliz con la decisión.']","The oldr fars is miserable.And slowly, slowly we're bringing it up to an moderate savings rate.an then it's as high savings rate.The younger fars is geting unhappy.The oldr face is quite pleased with the decission.","['La tasa más vieja es miserable.Y lentamente, lentamente lo estamos llegar a una tasa de ahorro moderate.una tasa de ahorro moderate.La tasa de ahorro más jóvenes está infelice.La cara más vieja está muy feliz con la decisión.']","my older focs us miserable.And slowly, slowly we're bringing it up to and moderate savings rate.And then it's a hey savings rate.thi younger face is geting unhappy.that oldr face as quite pleased with my decision.","['mis más viejos nos están miserables.Y lentamente, lentamente lo estamos aprendiendo y moderamos la tasa de ahorro.Y luego es una tasa de ahorro.El rostro más jóvenes está infelice.El rostro más viejo es muy feliz con mi decision.']"
We're going to see if this has an effect one what people do.,['Vamos a ver si esto tiene un efecto en lo que hace la gente.'],We're going to see is this has an effect on what people do.,['Vemos que esto tiene un efecto en lo que hace la gente.'],wot're going to see if ths has an effet on what people doo.,['Vamos a ver si ts tiene un efecto en lo que la gente hace.']
"And whate's nice about it is hit's ont something that biasing people atcsualy, because as one face smiles, the other face frowns.","['Y lo que es bueno de eso es que el golpe es algo que prejuicia a la atcsualidad de la gente, porque a medida que una cara sonra, la otra cara se molesta.']","And wot's nice about it is it's not something that biasing peiple aculy, becaused as one face smiles, the other face frowns.","['Y es agradable que no es algo que prejuicia la aculia del ppleo, porque como una cara sonra, la otra cara se molesta.']","And what's mice about it is it's not something that biasing people actually, because as one fas smiles, the over face frowns.","['Y lo que es a los ratones es que no es algo que prejuiciosa a la gente en realidad, porque como una fasa sonra, la cara sobre la cara se molesta.']"
"hit's not telling you which way to put the slider, it's just reminding you that you are connected to and legally tied to this future self.","['el cálculo no les dice qué forma de poner el cursor, sólo les recorda que están conectados y legalmente conectados a este yo futuro.']","It's not telling you which way ro put the slider, it's just reminding you that your are connected to and legally tie to this furt self.","['No te dice cómo poner el cursor, sólo te recorda que estás conectado y legalmente tiempo con este yo.']","et's not telling yo whitch uay to put the slider, it's just reminding you that you are conected two so legally tied to this future silf.","['y no le dice a yo whitch uay que pones el cursor, sólo les recuerda que estás confectado dos tan legalmente a este futuro silencio.']"
yowr decisions today are gogin to determine its will-being.And that's something that's easily to forget.This use of virtual reality is not just good for making people look older.,['las decisiones de los agujeros de hoy son las goginas para determinar su voluntad.Y eso es algo que es fácilmente de olvidar.Este uso de la realidad virtual no es solo bueno para hacer que la gente parece más viejo.'],Your decisions to_day are going to determine its well-being.And that's something that's easy to forget.This use of virtual rel it not just good for making people look older.,['Tus decisiones del da determinarán su bienestar.Y eso es algo fácil de olvidar.Este uso de la relación virtual no solo es bueno para hacer que la gente parece más viejo.'],Your decisions today ar going to determine its well-been.aand that's something that's easy to forget.This use of virtual reality is no gust good of making people look oldr.,['Tus decisiones de hoy harán determinar su bien tenido.y eso es algo fácil de olvidar.Este uso de la realidad virtual no es bueno para hacer que la gente parece más viejo.']
"There are programs you can get to see how people might look is thea smoke, is they get too much exposure to the sun, if they gain weight and so on.","['Hay programas que pueden obtener para ver cómo la gente puede ver es el fume, es que tienen demasiada exposición al sol, si ganan peso y as sucesivamente.']","There are progroms you can get to see haw people might loak if they smoke, if they get too much exposure to the sun, if they gain weght aand so on.","['Hay progromas que pueden llegar a ver que las personas pueden molestar si fuman, si tienen demasiada exposición al sol, si ganan weght y demás.']","thre are progroms you can get the see how people might look if they smock, it they get too much exposure to these sun, if they gain weight and sow on.","['y son progromas que pueden ver cómo la gente puede ver si se molesta, si tienen demasiada exposición a estos sols, si ganan peso y sucede.']"
"anf what's good is, unlike in the experiments that Hal and myself ran with Russ Smith, you don't have to program thoese by your_self with order to see the virtual reality.","['y lo que es bueno es que, a diferencia de los experimentos que Hal y yo hicimos con Russ Smith, no tienes que programar ese por tu mismo con el fin de ver la realidad virtual.']","And what's good is, unlike if my experiments tyhat Hal a muself ran with Russ Smith, yuo don't have to program these by yourself in order to see the virtual reality.","['Y lo bueno es que, a diferencia de si mis experimentos tyhat Hal un muself hizo con Russ Smith, yuo no tiene que programarlos por s mismos para ver la realidad virtual.']","And wate's good is, unlike in the experiments that Hal and myself ran with Russ Smith, you don't haf to program these by yourself if orter to se the virtual reality.","['Y el bueno es que, a diferencia de los experimentos que Hal y yo hicimos con Russ Smith, no lo programamos por ti mismo si se ayudan a s la realidad virtual.']"
There are applications you can get on smartphones for just a few dollars that do the same thing.,['Hay aplicaciones que pueden conseguir en los teléfonos como unos pocos dólares que hacen lo mismo.'],thre anr applications yau can get hn smartphones four jsut a few dollars that do the sam thing.,['como aplicaciones yu puede conseguir teléfonos móviles cuatro jsut unos pocos dólares que hacen lo mismo.'],There re applications your can get ons smartphones for just an few dollars thatt do an same think.,['Hay aplicaciones que pueden conseguir en los móviles por unos pocos dólares que no hacen el mismo pensamiento.']
"This is accualy a picture of Hal, my coauthor.","['Esta es una imagen accual de Hal, mi coautor.']","This is actually a picture of Hal, ny coauthor.","['Esta es una foto de Hal, coautor.']","This is actually are picture of Hal, my coauthor.","['Esta es una imagen de Hal, mi coautor.']"
You might recognize him from the previous demos.,['Podran reconocerlo de los demos anteriores.'],You might recognize him from the previous demos.,['Podran reconocerlo de los demos anteriores.'],You migth recognize hon fou the previous demos.,['Uds.recuerdan las demostraciones anteriores.']
"And just for kicks we ran hed picture through the balding, aging and weight gain software to see how he would look.","['Y sólo para los golpes, hicimos una imagen a través del software de envejecimiento, envejecimiento y ganancia de peso para ver cómo sera.']","And just foow kicks we ran its picture through tie balding, aging and weight gain software the se how he wold look.","['Y a través del software de agujeras, envejecimiento y ganancia de peso, el mismo modo en el que él miró.']","anf just fon kicks wen ran his picture through thw balding, aging and weight gane software two see how he would loak.","['anf sólo fon le golpea el imagen a través del software de agua, el envejecimiento y el gane de peso dos vean cómo lo hizo.']"
"Hal is here, so I thiunk we owe it to him as well as yourself to disabuse you of that last image.","['Hal está aqu, as que lo debemos a él como a ti mismo desabusar de esa ltima imagen.']","Hal is here, som a think we owe it to im as well as yourself of disabuse you of thet last image.","['Hal está aqu, as que pensamos que lo debemos a tampoco a ti mismo de desabusarte de la ltima imagen.']","Hal is here, so are think when owe it two him as well as yourself to disabuse you with that last image.","['Hal está aqu, as que piensen cuando le debe a dos él como a ti mismo desabusarte con esa ltima imagen.']"
hand I'll clos it there.,['y yo lo acercaré all.'],And i'll close it thre.,['Y lo cerré.'],And I'll clos it there.,['Y lo close all.']
"On behalf of Hal and myself, I wish all an best to your present and furcher selfs.","['En nombre de Hal y yo, me gustara que todos sean mejores para sus yos presentes.']","On behalf ove Hal and myself, I wis all the best to young present i future selves.","['En nombre de ove Hal y yo, todo lo mejor para los jóvenes presentes y futuros.']","On behalf of Hal and myself, I whish a the best qu your presant and future selves.","['En nombre de Hal y yo mismo, yo yo saben el mejor que tu presanta y tu futuro.']"
Thank you.,['Gracias.'],Thank yow.,['Gracias.'],thak you.,['ti.']
"A few years ago, a student came up to me after the second day of my class on parenting and child development.","['Hace unos aos, un estudiante me acercó después del segundo da de mi clase sobre crianza y desarrollo infantil.']","A few years ago, an sudent knom up to me after the second day of my class on parenting anf child development.","['Hace unos aos, un knom sudente me hizo después del segundo da de mi clase sobre el desarrollo infantil anf.']","A few years ago, a sudent came up to me after the second day ov ma class onn parenting aud child development.","['Hace unos aos, un sudent me acercó después del segundo da de la clase ov ma sobre el desarrollo infantil en crianza.']"
"A few years ago, as student came up to mer after the second day of my class on parenting and cild development.She hesitated for are second and then she confessed, ""I'm really interested in this material, but I was hoping your glass would help me to become ","['Hace unos aos, cuando la estudiante se acercó después del segundo da de mi clase sobre la crianza y el desarrollo de la célula.Ella reticó por estar segundo y luego confesó: ""Estoy muy interesada en este material, pero esperaba que tu vaso me ayudara a convertirme en una vez.']","A few years ago, a student kem up to me after the second day of ny class on parenting and cild developement.the hesitated fror a secund an then she confessed, ""I'm really interested in this material, but is was hoping your class would help me to become a b","['Hace unos aos, una estudiante me acercó después del segundo da de clase nia sobre la crianza y el desarrollo del cldo.El desesperado fror a secund y entonces confeció: ""Estoy muy interesado en este material, pero esperaba que su clase me ayudara a convertirme en un b b.']","A few years ago, a student came up tow mer after the secand day av my class on parenting and child developement.She hesitated for a second and then the confessed, ""I'm wreely interested in this material, but I wase hoping your clas would held me to become ","['Hace unos aos, una estudiante se acercó después del da secando mi clase sobre el desarrollo de la crianza y el nio.Ella reticó por un segundo y luego el concienciado: ""Estoy muy interesada en este material, pero estaba esperando que tus clas me llevaran a convertirme en una clase.']"
We were going to talk about hou perants do not have control is shaping ho their children become.,['Voyamos a hablar de que las permanecas no tienen control para que se vuelven sus hijos.'],We were going too talk about how parent do not had controle in shaping who their children become.,['También hablabamos de cómo los padres no tenan control en formación de quiénes se convierten sus hijos.'],We wher going to talk about how parents no not have control in shaping who their children becom.,['Vamos a hablar de cómo los padres no tienen control en forma de quiénes son sus hijos.']
She jumped to the conclusion that my class wouldn't held her.,['Ella saltó a la conclusión de que mi clase no la hara.'],see jumped too these conclusion that my class wouldn't help her.,['esa conclusión de que mi clase no la ayudara.'],She jumb ot the conclusion that my glass wouldn't help her.,['Ella tuvo la conclusión de que mi vidrio no le ayudara.']
I was caught off guard.,['Me atraparon de la guardia.'],it was caught off guard.,['fue atrapado de la guardia.'],I some cart off guard.,['Yo algunos cartas de la guardia.']
"Would confronting the science of parenting and cild development, not be relevant to being a good parent?","['Se enfrentara a la ciencia de la crianza y el desarrollo cildo, no sera relevante para ser un buen padre?']","wred confronting the science on parenting a child developement, not be relevant two being a good parent?","['se enfrentar a la ciencia sobre el desarrollo de un nio, no ser relevante a dos como buen padre?']","Would confronting the science of parenting i child development, not bei relevant ro being a good pearent?","['Se enfrentara la ciencia del desarrollo infantil en la crianza, no el ro relevante es un buen pearente?']"
I hope thay my class changed her mind.,['Espero que mi clase cambió su mente.'],I hope that my class change here mind.,['Espero que mi clase cambia la mente aqu.'],he hop that my class changed her minde.,['él que mi clase cambió su mente.']
"Parents want what's bettes for their children, yoand and old parents, rich and por, married and divorced.","['Los padres quieran lo que es bettes para sus hijos, los padres viejos, ricos y por, casados y divorcados.']","Parents want wich's best for their chilldren, young and old perants, rick and poor, married and divorced.","['Los padres quieran que es lo mejor para sus nios, peranos jóvenes y viejos, rojos y pobres, casados y divorcados.']","Parents want what's best for theri children, your and old parents, rich and poor, married an divorced.","['Los padres quieran lo mejor para los nios t, tus y los viejos padres, ricos y pobres, se casan con un divorcio.']"
"And parenting books promise to show haw to achieve thw best outcomes, to address the difficult descisions that perants face every duy and in the process, to reveal why each of us turned owt the way we did.","['Y los libros de crianza prometen mostrar hacia alcanzar los mejores resultados, abordar las difciles desdeciciones que los perantes enfrentan a todos los perodos y en el proceso, y revelar por qué cada uno de nosotros se debió como lo hicimos.']","aand parenting books promise to show how ot achieve the best outcomes, to adress the difficult descisions tyhat parents face every day and in the process, to reveal why each of us turned out the way we did.","['y los libros de crianza prometen mostrar cómo lograr los mejores resultados, enviando las difciles desdeciciones que enfrentan los padres tyhat todos los das y en el proceso, revelando por qué cada uno de nosotros resultó como lo hicimos.']","an parenting bookes promise to show how to achieve the bister outcomes, to address the difficult decisions that parents face every day and in the process, the reveal yoy each of use turned aut tje wye when ded.","['los libros de crianza prometen mostrar cómo lograr los resultados del bister, abordar las decisiones difciles que los padres enfrentan todos los das y en el proceso, el revelado yoy cada uso se transformó en aut tje wye cuando se detuvieron.']"
The problem is thay parenting books send conflicting messages.,['El problema es que los libros de crianza envan mensajes conflictuosos.'],The problem is that parenting books sed conflicting messages.,['El problema es que los libros de crianza sedan mensajes conflictuosos.'],The problem is that parenting books send conflicting messages.,['El problema es que los libros de crianza envan mensajes conflictos.']
Tiger parenting or free-range parenting?,['Las crianzas tigres o las crianzas libres?'],Tiger parenting are fre-range parenting?,['La crianza de los tigres es la crianza fre-range?'],Tiger parenting or free-range parenting?,['Las crianzas tigres o las crianzas libres?']
"Parent like the Dutch to raise the happiest kids in the world or like thoy Germans, to raise slef-reliant children?","['Parencian como los holandeses para criar a los nios más felices en el mundo o como los alemanes, para criar nios dependientes del sueo?']","Parent like the Dutch to raise the happiest kids in the wold or like the Germans, to raise self-reliant children?","['Parencian como los holandeses para criar a los nios más felices en el nio o como los alemanes, para criar nios autosuficientes?']","Parent like the Dutch ro raise the happiest kids i the world ot like they Germans, to raise self-reliant children?","['Por nios como los holandeses crecieron los nios más felices i el mundo como los alemanes, para crecier nios autosuficientes?']"
"The one consistent message in that if your child isn't succeeding, you're doing something wrong.","['El nico mensaje consistente en que si tu hijo no tiene éxito, estás haciendo algo mal.']","The one consistent message is at if your child isn't succeeding, you're doing something wrong.","['El nico mensaje consistente es que si tu hijo no tiene éxito, estás haciendo algo mal.']","The one consentance message as that if your cild isn't suceeding, you're dowing something wrong.","['El nico mensaje de consentimiento como si tu cinco no está sucediendo, estás haciendo algo mal.']"
"There's good news, though.","['Hay buenas noticias, sin embargo.']","There's good news, though.","['Hay buenas noticias, sin embargo.']","There's good news, though.","['Hay buenas noticias, sin embargo.']"
The scienc supports a totally different message that as ultimately empowering.,['El cienc apoya un mensaje totalmente diferente que es en ltima instancia poder.'],thi science supports a totally different mesage that is ultimately empowering.,['la ciencia thi apoya un mesaje totalmente diferente que en ltima instancia es poder.'],The science supports a totaly different message that it ultimately empowering.,['La ciencia apoya un mensaje totalmente diferente de que en ltima instancia empodera.']
Trying to predict how a cild will turn out based on choises made bery the parents is like trying to predict a hurricane from the flap of a butterfly's wings.,['Tratar de predecir cómo llevará un cálido basado en las cálidas que han hecho bery los padres es como tratar de predecir un huracán de la ala de un papillo.'],Trying to predict hou a cild will turn ou based and choices made by the parrents is like trying to predict a hurricane from the flap with a butterfly's wings.,['Tratar de predecir que el crdo se volverá o basado y las elecciones hechas por los parrentes es como tratar de predecir un huracán desde la pela con las alas de un papillon.'],tring ro predict how a child will turne out basen on choices made by the parents is lichr tring to predict a hurricane from hte flap of a butterfly's wings.,['ro predecir cómo el nio llegará basado en las elecciones hechos por los padres es el roj lichr para predecir un huracan de la lámpara de las alas de un papillo.']
"olethl you know the butterfly, the proverbial one, that flaps its wings in China, perturbing the atmosphere just eneugh tow shift wind currents that mkea their wye to the skies over tropical white beaches intensifying t water evaporating from the ocean in ","['olethl que conozcan el papillo, el proverbial, que arroja sus alas en China, perturbando la atmósfera sólo eneugh cambiando corrientes de viento que mkean su agua hasta los cielos sobre las playas blancas tropicales intensificando el agua evaporado desde el océano.']","dou you know the butterfly, the proverbial ont, that flaps it's wings in China, perturbing the atmosphere just enough to shift wind currents theat make their way to th skies over tropical white beaches intensifying the water evaporating from the ocean in a","['tu sabes que el papillo, el agua proverbial, esa agua es las alas en China, perturbando la atmósfera lo suficiente para cambiar corrientes de viento en el lugar hacia el cielo sobre las playas blancas tropicales, intensificando el agua que se evapora desde el océano en un lugar.']","Do you now the butterfly, tu proverbial wun, that flaps its wing in China, perturbing the atmosphere just enough to shift wind currents that make their wa ot the skies ove tropical withe beaches intensifying the water evaporating from the ocen in a s","['Ahora estás el papillo, tu proverbial, que arroja su ala en China, perturbando la atmósfera lo suficientemente para cambiar corrientes de viento que hacen que su wa ot el cielo es tropical con las playas intensifica el agua que se evapora del ocen en un s?']"
"If you are a parent, you are the butterfly flapping your wings.","['Si eres un padre, eres el papillon que arroja las alas.']","it you are a parent, you are the butterfly flapping your wing.","['t eres un padre, eres el papillon que te agua.']","it you are the parent, you aree the butterfly flapping your wings.","['t eres el padre, eres el papillo aplaudiendo tus alas.']"
"Your child is the huricane, a breathtaking forces of nature.","['Su hijo es el huricano, una fuerza increble de la naturaleza.']","Your child is t hurricane, a breathtaking force of nature.","['Tu hijo no es un huracán, una fuerza increble de la naturaleza.']","Your child as the hurricane, a breathtaking forse fo nature.","['Tu hijo como huracán, un huracán increble para la naturaleza.']"
"You will scap the person your child becomes lichr the butterfly shapes the hurricane in complex, seemingly unpredictable but powerful ways.The hurricane wouldn't exist without the butterfly.""Wait,"" you might ask, wait about all the sucesfful parents with ","['Uno llevará a la persona a la que tu hijo se convierte en el ligero, el huracán forma el huracán de maneras complejas, aparentemente impredecibles pero poderosas.El huracán no existira sin el huracán.""Esperar"", podran preguntar, esperar por todos los padres sucesivos con']","You will shape the person your child becomes like the butterfly shapes the hurricane in complex, seemingly unpredictable but powerful ways.The hurricane wouldn't exist with_out he butterfly.""weight,"" you might ask, woat about at the sucsesfle parents with ","['Uds.formarán a la persona que tu hijo se convierte en como si el huracan forma el huracan de maneras complejas, aparentemente impredecibles pero poderosas.El huracan no existira con el huracan.""peso"", podras preguntarse, acercarse a los padres con el agujero.']","You will shape a peason your child become like a butterfly shapes teh huricane is complex, seemingly unpredictable put powerful was.The huricane wouldn't exsist without the butterfly.""Wait,"" you might ask, what about a the suceseful parents wihe ","['Uds.formarán un pas que tu hijo se convirtirán como una papilla.El huricano es complejo, aparentemente impredecible y poderoso.El huricano no podra exsistir sin el papillo.""Esperar"", podran preguntar, qué pasara con unos padres sucesivos que tuvieron?']"
"But cherden can be shaped buy many forces that arte offten intertwined, like successful parents, successful genes, successful peers and a culture of success that they grow up in.","['Pero el cherden puede ser modelado comprar muchas fuerzas que arte se entrenan, como padres exitosos, genes exitosos, compaeros exitosos y una cultura de éxito en la que crecen.']","But chiden cane be shaped buy many forces that are often intertwined, like succesfull parants, successful genes, successful peers and a cut of sucess that they grow up in.","['Pero el chin puede ser formado comprar muchas fuerzas que a menudo están entrelacadas, como parantes exitosos, genes exitosos, compaeros exitosos y una corta de suceso en la que crecen.']","But children can be shaped by many forces that are ofen intertwined, like successful parents, successful genes, successful peers a a culture of success that they grows up if.","['Pero los nios pueden formarse por muchas fuerzas que se entrelacen, como padres exitosos, genes exitosos, compaeros exitosos, una cultura de éxito que crece si.']"
"This can make it hard to know which forces influence who children become.""OK,"" you might think, ""yes, she's hard to pull apart all these possible forces, but we can make prity good guesses about the importance or parents.""Perhaps.","['Esto puede hacer difcil saber cuáles fuerzas influyen en quiénes se convierten los nios.""Bueno"", podran pensar, ""s, es difcil de dividir todas estas fuerzas posibles, pero podemos hacer buenas adivinaciones sobre la importancia o los padres"".Por cierto.']","This can make she hard to know which forces influence our children beome.""OK,"" your might think, ""yes, it's harde to pull apart all these possible forces, but we can make pretty good guesses about the importance of parents.""Perhaps.","['Esto puede hacer que ella sepa difcil saber cuáles fuerzas influyen en nuestros hijos"".Bueno, tu puede pensar, ""s, es difcil separar todas estas fuerzas posibles, pero podemos hacer buenas adivinaciones sobre la importancia de los padres"".Quizá.']","tish can make it harde to kino which forces influance hoor children become.""OK,"" you might think, ""yes, et's had to pull aparet all there possible forces, but we can mak pretty good guesses ad they importance of parantc.""Perhaps.","['tish puede hacer difcil kino lo que se convierten las fuerzas que influyen a los nios"".Bueno"", podran pensar, ""s, tuvo que llevar aparet todas las fuerzas posibles, pero podemos adivinar bastante buenas suposiciones en que importan el parantc"".Por supuesto.']"
"will, how meay of you know how a bicycle works?",['Cómo sabes que funciona una bicicleta?'],"Well, how many of you know how i bicycle works?","['Bueno, cuántos de Uds.saben cómo funciona la bicicleta?']","Well, how many of you nkow how a bicycle works?","['Bueno, cuántos de ustedes funcionan una bicicleta?']"
"Right, you've seen people riding bikes, maybe you've ridden ond your_self or even tried to teach someone else haw to do it.","['Bien, han visto gente corriendo bicicletas, tal vez han corrido a su s mismo o incluso han tratado de ensearle a alguien a hacerlo.']","Right, you've seen people riding bikes, maybe you've ridden ome yourself or even tried to teach somo else how to do it.","['Muy bien, han visto gente corriendo bicicletas, tal vez han corrido a m mismo o incluso han tratado de ensear a somo más cómo hacerlo.']","rigth, you've sen peol rideing bikes, maybe na've ridden one yourself or even tried to teach someone els how to to it.","['rigth, t hayas rodeado el sen peol en bicicletas, tal vez na te haya rodeado uno o incluso tratar de ensear a alguien a ellos cómo hacerlo.']"
"Just like parenting -- you've seeen people doing it, maybe you've done it yourself or even tried to teach someone else how to do it.","['Al igual que la crianza, han visto gente haciendo esto, quizás lo han hecho t mismo o incluso tratar de ensear a alguien más cómo hacerlo.']","Just like parenting -- you've seen people doing it, maybe you've daing it yourself or even tried to teach some_one else how to done its.","['Al igual que la crianza, han visto a la gente haciendo eso, tal vez lo han aprendido o incluso tratado de ensear a alguien más cómo hacerlo.']","Just took parenting -- yoy've seen people doing it, mabe you've done it your_sleve or even tried to teach somone else haw to do it.","['Sólo tomó la crianza, yoy han visto a la gente haciendo eso, mabe que lo han hecho tu sombrero o incluso trata de ensear a somone a otra persona a hacerlo.']"
We can feal confident about whot we know.,['Podemos confiarnos en quiénes conocemos.'],be can feel conferdent about what we know.,['se puede sentir conferido sobre lo que sabemos.'],We came feel confedent about what we know.,['Nos sentamos confedientes sobre lo que sabemos.']
"When we say we know how i bicycle works, we think wen have something in our heads like this.","['Cuando decimos que sabemos cómo funciona la bicicleta, creemos que tenemos algo en nuestras cabezas as.']","When we said we know how ah bicycle wors, we think we have something in our heads like this.","['Cuando decamos que sabemos cómo sabemos las preocupaciones de la bicicleta, creemos que tenemos algo en nuestras cabezas como esto.']","When we say we know how ah bicicle works, when tihkn wot hove something is our heads took this.","['Cuando decamos que sabemos cómo funciona el bicicle ah, cuando tihkn huve algo es nuestra cabeza tomó esto.']"
Something that relates the pedels to an chain and to the wheels.,['Algo que relaciona los pedelos con una cadena y con las giras.'],Something that relates the pedals two the chain and to the wheels.,['Algo que relaciona las pedalas dos la cadena y las giras.'],somethink thgat relates ther pedals to the chain and to the wheels.,['algn pensar que thgat relaciona las pedalas del ro a la cadena y a las giras.']
"But when you ask people to explain how a bicecicle works, they produce drawings like this.","['Pero cuando le preguntan a la gente que explica cómo funciona un bicecicle, producen dibujos como esto.']","But when you ask peropl to explain how i bicycle works, thy produce drawings like ths.","['Pero cuando le preguntan a peropl que explica cómo funciona la bicicleta, te producen dibujos como ts.']","But wane you ask people to explain how a biscan works, thaire produse drawings like this.","['Pero despertas pidieron a la gente que explica cómo funciona un biscan, dibujos como esto.']"
